ds,yhat,yhat_lower,yhat_upper
2018-03-01,40442.34006412306,28006.974986938625,52999.09756160036
2018-04-01,43178.86912837197,30168.394109186527,56205.197057368205
2018-05-01,43812.371107962776,30830.367636343184,55707.46596150204
2018-06-01,43949.71502865576,31382.488044802405,56505.83698354184
2018-07-01,47452.30252317923,34650.398936958256,60792.3603063085
2018-08-01,46099.41815222485,33679.374056993845,58166.303302198125
2018-09-01,39363.97141670487,26731.665620835363,51672.22420284283
2018-10-01,39794.6037622671,28019.620974287387,51213.64092820705
2018-11-01,33701.537443779336,20892.625993657708,47167.714816378386
2018-12-01,31097.167814267963,17813.549268691713,43080.52135284852
2019-01-01,32294.178536439387,20146.01424002926,44298.01001107866
2019-02-01,32048.24669603275,20163.52674423769,45132.19791333694
2019-03-01,37700.640087411615,24900.127924442833,50103.65749730541
2019-04-01,40225.17427589018,27715.59824527666,52793.03860806524
2019-05-01,40812.257347941915,29016.711827715448,53806.20019991128
2019-06-01,40972.497783652194,27574.64713136218,53433.88378089913
2019-07-01,44264.941322239196,31545.368387380433,57005.80016749234
2019-08-01,42942.420368303996,30515.72609754559,55369.654033464074
2019-09-01,36666.343178048366,23233.05438413601,49958.291956844245
2019-10-01,37051.47793737265,24876.581630213022,49522.14935148855
2019-11-01,31349.377413432085,19104.536163823417,43697.266127772054
2019-12-01,28914.242362488087,16304.395091313654,40936.98463935047
2020-01-01,30017.520479751405,17834.258862445942,42876.82027057131
2020-02-01,29789.57389405052,17998.703514816607,42699.471197434854
2020-03-01,35117.291586953404,23137.47003548944,47440.65269348977
2020-04-01,37481.03558675181,25115.64575253862,49278.97789047232
2020-05-01,37979.40220832464,26047.024965386765,50284.26933544477
2020-06-01,37975.63368655363,25089.425383553957,50714.70772505675
2020-07-01,40872.83660313688,27474.007011975285,52869.26826704642
2020-08-01,39746.836775844844,27039.899192599616,52331.282632559414
2020-09-01,33888.51286024163,21973.536403480855,46533.453090386385
2020-10-01,34222.107252702684,21093.642000042197,46838.9325587259
2020-11-01,28987.131552881394,16465.770587552954,41045.76190913661
2020-12-01,26724.338109319924,13924.651177280812,39475.66920657281
2021-01-01,27716.263733605552,15231.982451462163,39888.16069501287
