ds,yhat,yhat_lower,yhat_upper
2019-01-01,8884.20418100789,8286.294984734084,9439.177022661614
2019-02-01,8261.54349362482,7669.888227116911,8837.405173749978
2019-03-01,9390.977494883411,8845.932455779699,10005.611568808332
2019-04-01,9040.929489564425,8470.3658526891,9618.790360733554
2019-05-01,9629.915945610757,9086.113248120242,10188.854533062899
2019-06-01,9461.745913100354,8917.766873471828,10053.006607887375
2019-07-01,10804.716618386115,10245.710939151144,11402.167742721327
2019-08-01,9212.1126593316,8626.424559686746,9824.094883910728
2019-09-01,8841.403018355422,8258.336776477465,9454.715904997664
2019-10-01,9122.067981752632,8500.188093428302,9705.94331450663
2019-11-01,9462.489639024298,8875.104696909362,10073.42976296105
2019-12-01,9202.799577747794,8577.50203890428,9819.019409528393
2020-01-01,9158.444413069448,8537.70351267706,9768.372266585047
2020-02-01,8522.486865516394,7881.772076102762,9117.317451893012
2020-03-01,9603.013155663608,8947.78296685023,10272.449261133092
2020-04-01,9180.34258432827,8466.539196947535,9841.246001208274
2020-05-01,10097.52704088129,9338.415031373712,10809.347483881837
2020-06-01,10547.752835258338,9808.611466308226,11358.464788367677
2020-07-01,10314.615250108822,9479.114168064827,11107.062616614852
2020-08-01,9148.626099048988,8213.57257612449,9926.683048847786
2020-09-01,9195.40806756806,8304.724051069614,10130.509402656617
2020-10-01,10142.996110648553,9050.112810055025,11146.53179044608
2020-11-01,9253.48842963308,8180.398374805696,10322.53035027151
2020-12-01,9574.033315348433,8460.830011291771,10682.898930672114
2021-01-01,9434.621794941357,8232.018555316605,10637.31108635351
2021-02-01,8760.058213515336,7528.282445980845,9939.806524261287
2021-03-01,9916.1492391819,8564.40184118719,11303.276509407897
2021-04-01,9502.593904238955,8046.313165801299,10892.25733674552
2021-05-01,10340.934033546653,8701.74355447001,11982.799562927261
2021-06-01,10581.475826445061,8801.931248421,12261.893518141309
2021-07-01,10895.536686403746,8909.77815139911,12614.361195058917
2021-08-01,9539.68905742873,7849.547978069789,11317.334259421774
2021-09-01,9441.358760408742,7650.857709266189,11238.012565216373
2021-10-01,10182.645093181409,8050.044863161549,12202.089531945077
2021-11-01,9690.152109165516,7542.554449379547,11663.944522169366
2021-12-01,9821.786886456866,7546.489146570695,11963.059777369403
2022-01-01,9708.095689884205,7415.63409261577,11960.36984396907
2022-02-01,9019.239294201336,6814.6103051181935,11217.116268176835
2022-03-01,10230.364462056286,7527.0149736380135,12814.92715790113
2022-04-01,9825.744954676256,7152.289967594813,12275.182679525153
2022-05-01,10577.74975282458,7757.863310917516,13298.11491444097
2022-06-01,10604.029355646533,7748.832165479561,13625.610937091644
2022-07-01,11497.171524123036,8159.155739843838,14655.713162759117
2022-08-01,9933.762115083073,6781.230635837236,12962.469760912276
2022-09-01,9680.307550153379,6578.799994349517,12750.443641069047
2022-10-01,10209.420868881787,6859.054577137707,13442.423200598834
2022-11-01,10139.72053076297,6741.114104712309,13515.798396452825
2022-12-01,10066.692199802015,6687.664242409337,13461.690887846651
2023-01-01,9981.933053798308,6440.180678640954,13558.504234422182
2023-02-01,9279.667403449432,5822.764263839249,12872.913116528369
2023-03-01,10545.562002356017,6398.470045061465,14523.15755185726
2023-04-01,10149.584779080602,6261.3391492203655,13996.5651711625
2023-05-01,10807.830455868423,6478.916819156428,15266.703185330045
2023-06-01,10616.094173705955,6204.293113562032,15029.111620299214
2023-07-01,12119.615430313892,7081.115558439167,17228.11230020749
2023-08-01,10330.309346797498,5843.803201455428,14743.49201098807
2023-09-01,9911.844765010603,5572.971586050106,14463.412467452303
2023-10-01,10223.751391695281,5576.941367486573,15035.381702376919
2023-11-01,10602.365186904857,5692.201564026063,15655.78050474109
2023-12-01,10308.656792911133,5320.52904175827,15429.788325697305
2024-01-01,10256.172788738533,5216.172626726146,15377.368758726556
2024-02-01,9541.39824188786,4679.656847466171,14446.364309122362
2024-03-01,10748.389440981662,5177.993172364491,16312.019490694436
2024-04-01,10272.541752898132,4788.883048170567,15831.218540290432
2024-05-01,11295.917420273874,5281.282396835739,17502.400279989928
2024-06-01,11796.432262087923,5190.768019098558,18536.063193786635
2024-07-01,11532.733953658275,5008.3633594143275,18301.437196059585
2024-08-01,10226.345148176948,4276.901223304213,16353.506545340693
2024-09-01,10275.937255732397,4078.5111907398036,16701.317566979833
2024-10-01,11332.005036352713,4445.400299602152,18379.75166627176
2024-11-01,10335.533765320926,3932.9228724032946,17047.99727091065
