ds,yhat,yhat_lower,yhat_upper
2021-11-01,47420.09160033875,43231.218455225484,51330.733832222126
2021-12-01,46340.41262491605,42590.11632169709,50359.357788707435
2022-01-01,46502.589980343124,42326.60555196589,50593.94231407958
2022-02-01,43876.09938423921,39842.52965978473,47519.20860102826
2022-03-01,50271.69993764978,46136.37471405474,54412.25698901405
2022-04-01,48051.15231531553,44010.079071729015,52002.53285144053
2022-05-01,52047.67675754815,48135.46238486725,56196.561704487634
2022-06-01,52325.723285105014,48027.58790844989,56478.14138521972
2022-07-01,54556.96108172222,50397.702185572736,58672.65917312629
2022-08-01,51068.19106813204,47091.768706071096,55089.81731039536
2022-09-01,49762.03927542952,45961.95862785432,53694.29093245629
2022-10-01,50951.72162784924,46994.09328323433,54767.91401649851
2022-11-01,47690.513290395545,43617.6264854021,51912.44916193992
2022-12-01,46406.45944584418,42448.987883647176,50387.692406655144
2023-01-01,47150.03692238794,43191.087277736486,51062.51542800656
2023-02-01,44549.712430688334,40348.39881677251,48535.552748294016
2023-03-01,49770.1260252003,45857.54042970948,54138.83673746039
2023-04-01,48785.614239807335,44746.59088306218,53188.38133084245
2023-05-01,52572.403305652035,48390.38162227158,56673.38819737305
2023-06-01,53060.50159355883,49049.401771338584,56947.760841217445
2023-07-01,54656.88074870188,50619.16589751781,58738.39022624667
2023-08-01,51007.066203964896,47196.14811257566,55201.33431919625
2023-09-01,50222.12607883271,46271.47057005028,54254.89168035421
2023-10-01,51814.816955892216,47688.44878002951,56268.99695646744
2023-11-01,47920.664144849405,43941.048342495145,52073.1129225632
2023-12-01,46449.52543074257,42463.66964511164,50171.86808289425
2024-01-01,47789.38714609655,43768.30705390622,51903.44479956232
2024-02-01,45206.897552603485,41051.67864345155,49154.652185457075
2024-03-01,52801.0956522504,48737.270269471934,56713.64563542355
2024-04-01,48046.849994565964,44061.99915632595,52312.30963514472
2024-05-01,52536.75180693075,48726.10415696654,56495.48829809525
2024-06-01,52372.513194989064,48022.32373869341,56300.55537369224
2024-07-01,55935.64985849188,52175.24085431409,60085.89912266844
2024-08-01,52721.74927744688,48792.64385382574,56712.82033950993
2024-09-01,50350.73782047249,46312.213365262505,54307.120993888675
2024-10-01,50713.09098928269,46984.7199578434,54851.86033153151
2024-11-01,48609.42536787923,44404.26827902547,52616.366596470536
2024-12-01,47704.564293045914,43662.22426554078,51696.07623980625
2025-01-01,47269.75524597661,43119.45077371441,51379.656123535286
2025-02-01,44508.50997088264,40388.20845635147,48168.36622883214
