ds,yhat,yhat_lower,yhat_upper
2023-01-01,50992.92748363701,47435.54812750885,54498.65618776632
2023-02-01,47829.22596509854,44596.58451674613,51093.40401721167
2023-03-01,53889.57932867899,50509.139939297806,57230.41919615167
2023-04-01,52428.87850631972,49215.298566755344,56119.24228266809
2023-05-01,55425.89401866033,52025.82590771256,58760.08933170156
2023-06-01,56241.01414160339,53103.35239253591,59409.63037792885
2023-07-01,57231.58682914066,53930.71279958604,60288.55350395424
2023-08-01,53715.224046816,50283.18004255762,57215.88692866556
2023-09-01,53142.24689193411,49749.2202572593,56705.14835198885
2023-10-01,54126.3227290383,50713.91004953202,57688.316073879905
2023-11-01,51154.09234528915,47815.849401313724,54610.86473763267
2023-12-01,49685.43603449847,46205.852508888194,52933.35178884922
2024-01-01,49984.15016244263,46799.713247921536,53433.18336841945
2024-02-01,46663.76901159294,43413.5074314024,50296.88762497411
2024-03-01,53767.67105042798,50477.69692144083,56908.847550808845
2024-04-01,48985.143932110914,45775.09591958585,52431.85621606113
2024-05-01,54863.274129910686,51546.16037551291,58332.633595205996
2024-06-01,54588.106000180975,51057.65346811515,58086.56981238665
2024-07-01,57105.17577607394,53642.73079276317,60455.03193888991
2024-08-01,53737.65896695678,50489.95680584234,57048.54220279156
2024-09-01,51067.837393691414,47845.29225758667,54463.06456533538
2024-10-01,51829.35442709148,48530.91975941456,54953.76194721148
2024-11-01,49781.23069750499,46500.7134737637,53128.02493823416
2024-12-01,49479.08904493034,46170.6235140954,52769.011865341905
2025-01-01,48733.12275495079,45544.305995543975,51895.80355453044
2025-02-01,46076.133945851034,42975.12881015058,49433.85989130733
2025-03-01,52248.24038723444,48825.304576320494,55597.31106949842
2025-04-01,48667.04343817768,45432.462839074884,52024.71656089427
2025-05-01,53468.858025685,50182.94659383909,56733.5165702335
2025-06-01,53543.20341062953,50157.80847216646,56792.85179016519
2025-07-01,55496.68047676523,52036.43147768072,58625.21172289289
2025-08-01,52158.5524418036,48726.02847083362,55477.16210030847
2025-09-01,50230.129181137534,46983.93972605054,53558.48025896032
2025-10-01,51054.54370867678,47903.28773984373,54497.04149417552
2025-11-01,48775.76491769261,45361.37435120525,52131.50667171164
2025-12-01,48101.249714964775,44797.88556044684,51523.412450695985
2026-01-01,47704.11563773923,44366.60434600937,51259.717196470134
2026-02-01,44910.88662702618,41784.94124161431,48192.435889647975
2026-03-01,50755.21048017515,47478.6035883303,54137.618795153125
2026-04-01,48320.324887895025,45127.920831273215,51693.44736366538
2026-05-01,52072.943702357494,48656.35442383928,55350.88281036322
2026-06-01,52484.58213863481,48919.74944972169,55960.843992139584
2026-07-01,53897.81896616454,50650.59076217017,57120.365949080966
2026-08-01,50608.4784844583,47342.60953506871,53720.56424088473
2026-09-01,49392.98597957421,46166.875298583305,52819.594183724716
2026-10-01,50260.196725264745,46821.066624152,53633.24880753076
2026-11-01,47756.049008381655,44464.97469339376,51180.26034638197
2026-12-01,46732.54763186655,43318.421564942844,50271.298607754805
2027-01-01,46672.47758061085,43268.24691599667,50133.50490875431
2027-02-01,43751.80503944779,40510.494917650496,47159.24432935952
2027-03-01,49287.99779243876,45708.40048519022,52735.85477895019
2027-04-01,47943.898902617046,44616.25201205664,51189.99378442237
2027-05-01,50676.19440704523,47090.96531931283,54326.441074524184
2027-06-01,51412.68378612422,47721.328330943055,55017.11978822496
2027-07-01,52309.538279538654,48766.61749395964,55673.1505997641
2027-08-01,49087.14537105328,45338.16391987393,52379.76496049274
2027-09-01,48555.14970134779,44988.613392530024,51828.736558939156
2027-10-01,49445.987166891675,45777.87564841808,53141.753172005636
2027-11-01,46722.6366551353,43360.160553993985,50480.12728117191
2027-12-01,45373.53919297786,41684.740174777,49153.87623852737
2028-01-01,45638.32729226512,41701.11652158685,49327.77930591877
